"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"A299P42A","journalArticle","2001","Thostenson, Erik T.; Ren, Zhifeng; Chou, Tsu-Wei","Advances in the science and technology of carbon nanotubes and their composites: a review","Composites Science and Technology","","0266-3538","http://dx.doi.org/10.1016/S0266-3538(01)00094-X","http://www.sciencedirect.com/science/article/pii/S026635380100094X","Since their first observation nearly a decade ago by Iijima (Iijima S. Helical microtubules of graphitic carbon Nature. 1991; 354:56–8), carbon nanotubes have been the focus of considerable research. Numerous investigators have since reported remarkable physical and mechanical properties for this new form of carbon. From unique electronic properties and a thermal conductivity higher than diamond to mechanical properties where the stiffness, strength and resilience exceeds any current material, carbon nanotubes offer tremendous opportunities for the development of fundamentally new material systems. In particular, the exceptional mechanical properties of carbon nanotubes, combined with their low density, offer scope for the development of nanotube-reinforced composite materials. The potential for nanocomposites reinforced with carbon tubes having extraordinary specific stiffness and strength represent tremendous opportunity for application in the 21st century. This paper provides a concise review of recent advances in carbon nanotubes and their composites. We examine the research work reported in the literature on the structure and processing of carbon nanotubes, as well as characterization and property modeling of carbon nanotubes and their composites.","2001","2019-06-11 15:43:24","2019-06-11 15:43:24","","1899-1912","","13","61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HN5TTS7R","journalArticle","1996","Treacy, M. M. J.; Ebbesen, T. W.; Gibson, J. M.","Exceptionally high Young's modulus observed for individual carbon nanotubes","Nature","","","","http://dx.doi.org/10.1038/381678a0","","1996","2019-06-11 15:43:24","2019-06-11 15:43:24","","678-680","","6584","381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2FXB7DPP","journalArticle","2012","Truong-Huu, Tri; Chizari, Kambiz; Janowska, Izabela; Moldovan, Maria Simona; Ersen, Ovidiu; Nguyen, Lam D; Ledoux, Marc J; Pham-Huu, Cuong; Begin, Dominique","Few-layer graphene supporting palladium nanoparticles with a fully accessible effective surface for liquid-phase hydrogenation reaction","Catalysis Today","","0920-5861","","","","2012","2019-06-11 15:43:24","2019-06-11 15:43:24","","77-82","","1","189","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LIPR56RM","journalArticle","2011","Tsouknidas, A","Friction Induced Wear of Rapid Prototyping Generated Materials: A Review","Advances in Tribology","","1687-5915","","","","2011","2019-06-11 15:43:24","2019-06-11 15:43:24","","746270","","","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S8BSD7MT","journalArticle","2013","Tuci, Giulia; Zafferoni, Claudio; D’Ambrosio, Primiano; Caporali, Stefano; Ceppatelli, Matteo; Rossin, Andrea; Tsoufis, Theodoros; Innocenti, Massimo; Giambastiani, Giuliano","Tailoring Carbon Nanotube N-Dopants while Designing Metal-Free Electrocatalysts for the Oxygen Reduction Reaction in Alkaline Medium","ACS Catalysis","","2155-5435","10.1021/cs400379h","http://dx.doi.org/10.1021/cs400379h","","2013","2019-06-11 15:43:24","2019-06-11 15:43:24","","2108-2111","","9","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6CSZZ6U9","conferencePaper","","Varadan, Vijay K; Varadan, Vasundara V; Motojima, S","Three-dimensional polymeric and ceramic MEMS and their applications","1996 Symposium on Smart Structures and Materials","","","","","","","2019-06-11 15:43:24","2019-06-11 15:43:24","","156-164","","","","","","","","","","","International Society for Optics and Photonics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JDMMG84G","journalArticle","2011","Villmow, Tobias; Pegel, Sven; John, Andreas; Rentenberger, Rosina; Pötschke, Petra","Liquid sensing: smart polymer/CNT composites","Materials Today","","1369-7021","","","","2011","2019-06-11 15:43:24","2019-06-11 15:43:24","","340-345","","7","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59FF4UQZ","journalArticle","2005","Wang, Joseph","Carbon-Nanotube Based Electrochemical Biosensors: A Review","Electroanalysis","","1521-4109","10.1002/elan.200403113","http://dx.doi.org/10.1002/elan.200403113","","2005","2019-06-11 15:43:25","2019-06-11 15:43:25","","7-14","","1","17","","","","","","","","","","","","","","","","","","","","","Carbon nanotubes Biosensors Glucose oxidase Molecular wires Nanomaterials Enzyme electrodes DNA Immunosensors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BVFZNKL6","journalArticle","2003","Wang, Joseph; Musameh, Mustafa","Carbon Nanotube/Teflon Composite Electrochemical Sensors and Biosensors","Analytical Chemistry","","0003-2700","10.1021/ac030007+","http://dx.doi.org/10.1021/ac030007+","","2003","2019-06-11 15:43:25","2019-06-11 15:43:25","","2075-2079","","9","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK94X96C","journalArticle","2011","Wang, Kun; Chizari, Kambiz; Liu, Yu; Janowska, Izabela; Moldovan, Simona Maria; Ersen, Ovidiu; Bonnefont, Antoine; Savinova, Elena R; Nguyen, Lam D; Pham-Huu, Cuong","Catalytic synthesis of a high aspect ratio carbon nanotubes bridging carbon felt composite with improved electrical conductivity and effective surface area","Applied Catalysis A: General","","0926-860X","","","","2011","2019-06-11 15:43:25","2019-06-11 15:43:25","","238-247","","1","392","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2C9XD3NP","journalArticle","2001","Wang, Ki Hyun; Choi, Min Ho; Koo, Chong Min; Choi, Yeong Suk; Chung, In Jae","Synthesis and characterization of maleated polyethylene/clay nanocomposites","Polymer","","0032-3861","http://dx.doi.org/10.1016/S0032-3861(01)00509-2","http://www.sciencedirect.com/science/article/pii/S0032386101005092","Maleic anhydride grafted polyethylene (maleated polyethylene)/clay nanocomposites were prepared by simple melt compounding. The exfoliation and intercalation behaviors depended on the hydrophilicity of polyethylene grafted with maleic anhydride and the chain length of organic modifier in the clay. When the number of methylene groups in alkylamine (organic modifier) was larger than 16, the exfoliated nanocomposite was obtained, and the maleic anhydride grafting level was higher than about 0.1 wt% for the exfoliated nanocomposite with the clay modified with dimethyl dihydrogenated tallow ammonium ion or octadecylammonium ion. The pure LLDPE showed only the intercalation, which does not depend on the initial spacing between clay layers.","2001","2019-06-11 15:43:25","2019-06-11 15:43:25","","9819-9826","","24","42","","","","","","","","","","","","","","","","","","","","","Polyethylene Nanocomposite Melt compounding","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WXDS4WVR","journalArticle","2007","Wang, Wei; Watari, Fumio; Omori, Mamoru; Liao, Susan; Zhu, Yuhe; Yokoyama, Atsuro; Uo, Motohiro; Kimura, Hisamichi; Ohkubo, Akira","Mechanical properties and biological behavior of carbon nanotube/polycarbosilane composites for implant materials","Journal of Biomedical Materials Research Part B: Applied Biomaterials","","1552-4981","10.1002/jbm.b.30724","http://dx.doi.org/10.1002/jbm.b.30724","","2007","2019-06-11 15:43:25","2019-06-11 15:43:25","","223-230","","1","82B","","","","","","","","","","","","","","","","","","","","","carbon nanotube/polycarbosilane spark plasma sintering mechanical properties biocompatibility implant","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PMZJQCJR","journalArticle","2010","Wang, Yi; Li, An; Wang, Kean; Guan, Cong; Deng, Weiqiao; Li, Changming; Wang, Xin","Reversible hydrogen storage of multi-wall carbon nanotubes doped with atomically dispersed lithium","Journal of Materials Chemistry","","0959-9428","10.1039/c0jm00609b","http://dx.doi.org/10.1039/C0JM00609B","The doping of dispersed lithium (Li) onto multi-wall carbon nanotubes (CNTs) was performed by a solution method for hydrogen storage. The sample with a Li content of 1.2 wt% shows a maximal reversible hydrogen storage capacity of 3.9 wt% at 77 K and 106.66 kPa, which exceeds that of the un-doped CNTs by three times. According to the analyses of X-ray photoelectron spectroscopy, adsorption heat and nitrogen adsorption isotherms, the strong interaction between hydrogen molecules and the Li-doped CNTs, as well as the better charge isolation state of Li, may contribute to the improved hydrogen storage capacity. However, excessive Li may result in a lowering of the charge isolation state and a decrease in specific surface area and pore volume, and thus deteriorate the hydrogen storage capacity.","2010","2019-06-11 15:43:25","2019-06-11 15:43:25","","6490-6494","","31","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65BN2ERQ","book","2007","Wilhelm, M.J.; Taylor, R.M.; Salisbury, R.T.","Micro-helix antenna and methods for making same","","7183998","","","http://assignments.uspto.gov/assignments/q?db=pat&pat=7183998","","2007","2019-06-11 15:43:25","2019-06-11 15:43:25","","","","","","","","","","10908936","","","SCIPERIO, INC.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLA8EIKT","book","2009","Wong, William S; Salleo, Alberto","Flexible electronics: materials and applications","","","","","","","2009","2019-06-11 15:43:26","2019-06-11 15:43:26","","","","","24","","","","","","","","Springer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LNA37EU8","journalArticle","2010","Woods, Susan","A new twist in free-form fabrication","Micro Manufacturing","","","","http://www.micromanufacturing.com/sites/all/files/xap_backissues/Jan-Feb2010.pdf","","2010","2019-06-11 15:43:26","2019-06-11 15:43:26","","3","","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QMPTS2FI","journalArticle","2008","Yamada, Akira; Niikura, Fuminori; Ikuta, Koji","A three-dimensional microfabrication system for biodegradable polymers with high resolution and biocompatibility","Journal of Micromechanics and Microengineering","","0960-1317","","","","2008","2019-06-11 15:43:26","2019-06-11 15:43:26","","025035","","2","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IXJC2V32","journalArticle","2011","Yamada, Takeo; Hayamizu, Yuhei; Yamamoto, Yuki; Yomogida, Yoshiki; Izadi-Najafabadi, Ali; Futaba, Don N.; Hata, Kenji","A stretchable carbon nanotube strain sensor for human-motion detection","Nat Nano","","1748-3387","http://www.nature.com/nnano/journal/v6/n5/abs/nnano.2011.36.html#supplementary-information","http://dx.doi.org/10.1038/nnano.2011.36","","2011","2019-06-11 15:43:26","2019-06-11 15:43:26","","296-301","","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43R6HJ7T","journalArticle","2011","Yang, Shin-Yi; Lin, Wei-Ning; Huang, Yuan-Li; Tien, Hsi-Wen; Wang, Jeng-Yu; Ma, Chen-Chi M.; Li, Shin-Ming; Wang, Yu-Sheng","Synergetic effects of graphene platelets and carbon nanotubes on the mechanical and thermal properties of epoxy composites","Carbon","","0008-6223","http://dx.doi.org/10.1016/j.carbon.2010.10.014","http://www.sciencedirect.com/science/article/pii/S0008622310007244","A remarkable synergetic effect between the multi-graphene platelets (MGPs) and multi-walled carbon nanotubes (MWCNTs) in improving the mechanical properties and thermal conductivity of epoxy composites is demonstrated. Stacking of individual two-dimensional MGPs is effectively inhibited by introducing one-dimensional MWCNTs. Long and tortuous MWCNTs can bridge adjacent MGPs and inhibit their aggregation, resulting in a high contact area between the MGP/MWCNT structures and the polymer matrix. Scanning electron microscope images of the fracture surfaces of the epoxy matrix showed that MWCNT/MGP hybrid nanofillers exhibited higher solubility and better compatibility than individual MWCNTs and MGPs did. The tensile strength of GD400-MWCNT/MGP/epoxy composites was 35.4% higher than that of the epoxy alone, compared to only a 0.9% increase in tensile strength for MGP/epoxy composites over the epoxy compound. Thermal conductivity increased by 146.9% using GD400-MWCNT/MGP hybrid fillers and 23.9% for MGP fillers, compared to non-derivatised epoxy.","2011","2019-06-11 15:43:26","2019-06-11 15:43:26","","793-803","","3","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2W97P78Q","journalArticle","2011","Yang, Tao; Wu, Defeng; Lu, Liangliang; Zhou, Weidong; Zhang, Ming","Electrospinning of polylactide and its composites with carbon nanotubes","Polymer Composites","","1548-0569","10.1002/pc.21149","http://dx.doi.org/10.1002/pc.21149","","2011","2019-06-11 15:43:26","2019-06-11 15:43:26","","1280-1288","","8","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"237P5R4A","journalArticle","","Zamirian, Salma","Comparative Study of Mechanical Properties on LDPE/Clay and LDPE-g-MA/Clay Nancomposites for Film Packaging Applications","","","","","","","","2019-06-11 15:43:26","2019-06-11 15:43:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VL7R66LX","journalArticle","1999","Zhang, X.; Jiang, X. N.; Sun, C.","Micro-stereolithography of polymeric and ceramic microstructures","Sensors and Actuators A: Physical","","0924-4247","http://dx.doi.org/10.1016/S0924-4247(99)00189-2","http://www.sciencedirect.com/science/article/pii/S0924424799001892","","1999","2019-06-11 15:43:26","2019-06-11 15:43:26","","149-156","","2","77","","","","","","","","","","","","","","","","","","","","","Stereolithography MEMS Micromachining Microfabrication Polymer Ceramics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MPYK6IIK","journalArticle","2006","Zhao, Hengbing; Shen, Jun; Zhang, Jiujun; Wang, Haijiang; Wilkinson, David P.; Gu, Caikang Elton","Liquid methanol concentration sensors for direct methanol fuel cells","Journal of Power Sources","","0378-7753","http://dx.doi.org/10.1016/j.jpowsour.2005.09.067","http://www.sciencedirect.com/science/article/pii/S0378775305016174","Liquid-fed direct methanol fuel cells (DMFCs) are one of the most promising candidates for portable power electronics and automotive applications due to their potentially high-energy density, simple storage, and distribution of the fuel. The concentration of methanol in the fuel circulation loop of a DMFC system is an important operating parameter, because it determines the electrical performance and efficiency of the system. The methanol concentration in the circulating fuel stream is usually measured continuously with a suitable sensor for the purpose of maintaining optimal power and efficiency in the DMFC system. Various methods of sensing methanol concentration have been proposed over the past decade. This paper reviews these methanol concentration sensors for DMFCs, which are generally classified into two groups: electrochemical and physical. The construction and operating principles of each sensor, as well as its advantages and disadvantages, are described. The sensorless methods for controlling the methanol concentration are introduced briefly. Finally, the perspective on the future of methanol concentration sensors is discussed.","2006","2019-06-11 15:43:27","2019-06-11 15:43:27","","626-636","","1","159","","","","","","","","","","","","","","","","","","","","","Direct methanol fuel cell Methanol concentration sensor Oxidation current Density Dielectric constant Viscosity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SG8PQ2RA","journalArticle","2006","Zhao, Hengbing; Shen, Jun; Zhang, Jiujun; Wang, Haijiang; Wilkinson, David P.; Gu, Caikang Elton","Liquid methanol concentration sensors for direct methanol fuel cells","Journal of Power Sources","","0378-7753","http://dx.doi.org/10.1016/j.jpowsour.2005.09.067","http://www.sciencedirect.com/science/article/pii/S0378775305016174","","2006","2019-06-11 15:43:27","2019-06-11 15:43:27","","626-636","","1","159","","","","","","","","","","","","","","","","","","","","","Direct methanol fuel cell Methanol concentration sensor Oxidation current Density Dielectric constant Viscosity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NDXX9VT5","journalArticle","2004","Zheng, Wenge; Lu, Xuehong; Wong, Shing‐Chung","Electrical and mechanical properties of expanded graphite‐reinforced high‐density polyethylene","Journal of Applied Polymer Science","","1097-4628","","","","2004","2019-06-11 15:43:27","2019-06-11 15:43:27","","2781-2788","","5","91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SQP4B4SA","journalArticle","2013","Zhu, Jun; Holmen, Anders; Chen, De","Carbon Nanomaterials in Catalysis: Proton Affinity, Chemical and Electronic Properties, and their Catalytic Consequences","ChemCatChem","","1867-3899","10.1002/cctc.201200471","http://dx.doi.org/10.1002/cctc.201200471","","2013","2019-06-11 15:43:27","2019-06-11 15:43:27","","378-401","","2","5","","","","","","","","","","","","","","","","","","","","","graphene nanoparticles nanostructures nanotubes supported catalysts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
